,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration
39,5,2462,2463,30720.8122,30631.1,-448.5610000000088,-0.002920241802721657,2023-06-24 12:00:00,2023-06-24 14:00:00,0 days 02:00:00
40,5,2550,2554,30646.40075,30505.3,-705.5037500000071,-0.00460415404572434,2023-07-01 20:00:00,2023-07-02 04:00:00,0 days 08:00:00
41,4,2572,2579,31114.602000000003,30958.9,-622.8080000000045,-0.0050041456419722685,2023-07-03 16:00:00,2023-07-04 06:00:00,0 days 14:00:00
42,4,2582,2583,31102.984600000003,30989.0,-455.93840000001364,-0.0036647479804881034,2023-07-04 12:00:00,2023-07-04 14:00:00,0 days 02:00:00
43,4,2658,2659,30870.73675,30282.8,-2351.747000000003,-0.019045115598026685,2023-07-10 20:00:00,2023-07-10 22:00:00,0 days 02:00:00
44,4,2661,2666,30617.95815,30391.4,-906.2325999999885,-0.0073995185730566515,2023-07-11 02:00:00,2023-07-11 12:00:00,0 days 10:00:00
45,4,2668,2673,30631.37825,30518.9,-449.91300000000047,-0.0036719944196438314,2023-07-11 16:00:00,2023-07-12 02:00:00,0 days 10:00:00
46,4,2676,2680,30776.79605,30510.1,-1066.7842000000092,-0.008665491026639938,2023-07-12 08:00:00,2023-07-12 16:00:00,0 days 08:00:00
47,4,2692,2700,30961.87325,31095.9,536.1070000000036,0.004328767478563256,2023-07-13 16:00:00,2023-07-14 08:00:00,0 days 16:00:00
48,4,2703,2705,31297.876500000002,30674.8,-2492.3060000000114,-0.019907948067978465,2023-07-14 14:00:00,2023-07-14 18:00:00,0 days 04:00:00
49,4,2886,2889,29371.992000000002,29313.0,-235.96800000000803,-0.00200844396253419,2023-07-29 20:00:00,2023-07-30 02:00:00,0 days 06:00:00
50,5,3504,3506,27319.5179,26959.2,-1801.589499999991,-0.013189028493068577,2023-09-19 10:00:00,2023-09-19 14:00:00,0 days 04:00:00
51,5,3507,3513,27454.41995,27106.4,-1740.0997499999903,-0.012676281292185787,2023-09-19 16:00:00,2023-09-20 04:00:00,0 days 12:00:00
52,5,3615,3625,27052.818450000002,26958.3,-472.59225000001607,-0.003493848530965238,2023-09-28 16:00:00,2023-09-29 12:00:00,0 days 20:00:00
53,5,3629,3630,26952.9689,26858.7,-471.3444999999956,-0.0034975330676836336,2023-09-29 20:00:00,2023-09-29 22:00:00,0 days 02:00:00
54,5,3639,3643,27026.679300000003,26951.0,-378.3965000000171,-0.0028001701267089674,2023-09-30 16:00:00,2023-10-01 00:00:00,0 days 08:00:00
55,5,3645,3652,27073.449350000003,27061.7,-58.74675000000934,-0.00043398053377341483,2023-10-01 04:00:00,2023-10-01 18:00:00,0 days 14:00:00
56,5,3654,3663,27204.84615,28015.0,4050.769249999994,0.02977976223548673,2023-10-01 22:00:00,2023-10-02 16:00:00,0 days 18:00:00
57,5,3711,3725,27968.4899,27849.7,-593.9494999999988,-0.0042472761462891695,2023-10-06 16:00:00,2023-10-07 20:00:00,1 days 04:00:00
58,5,3728,3730,28043.402100000003,27925.0,-592.0105000000149,-0.00422210185404015,2023-10-08 02:00:00,2023-10-08 06:00:00,0 days 04:00:00
59,5,3820,3842,27009.954250000003,28276.5,6332.7287499999875,0.046891813968918505,2023-10-15 18:00:00,2023-10-17 14:00:00,1 days 20:00:00
60,5,3849,3852,28540.84715,28246.2,-1473.2357500000035,-0.01032370021994955,2023-10-18 04:00:00,2023-10-18 10:00:00,0 days 06:00:00
61,5,3867,3899,28702.489250000002,29800.4,5489.5537499999955,0.0382514122882216,2023-10-19 16:00:00,2023-10-22 08:00:00,2 days 16:00:00
62,5,3908,3935,30382.205050000004,33853.4,17355.974749999987,0.11425092235035117,2023-10-23 02:00:00,2023-10-25 08:00:00,2 days 06:00:00
